ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
269,0.474939,0.390335,0.379389,0.366667,0.245729
270,0.474577,0.388889,0.378202,0.366667,0.246318
271,0.474193,0.387454,0.377021,0.366667,0.246830
272,0.473788,0.386029,0.375848,0.366667,0.247325
273,0.473363,0.384615,0.374682,0.366667,0.247810
274,0.472919,0.383212,0.373525,0.366667,0.248292
275,0.472455,0.381818,0.372376,0.366667,0.248953
276,0.471973,0.380435,0.371236,0.366667,0.249453
277,0.471473,0.379061,0.370106,0.366667,0.250000
278,0.470956,0.381295,0.368985,0.373333,0.250489
279,0.470422,0.383513,0.367874,0.380000,0.251079
280,0.469871,0.385714,0.366774,0.386667,0.251677
281,0.469305,0.387900,0.365683,0.393333,0.252328
282,0.468723,0.390071,0.364604,0.400000,0.252935
283,0.468126,0.392226,0.363536,0.406667,0.253440
284,0.467516,0.394366,0.362479,0.413333,0.253923
285,0.466891,0.396491,0.361435,0.420000,0.254405
286,0.466253,0.398601,0.360402,0.426667,0.254884
287,0.465602,0.400697,0.359381,0.433333,0.255345
288,0.464939,0.402778,0.358373,0.440000,0.255839
289,0.464264,0.404844,0.357377,0.446667,0.256299
290,0.463578,0.406897,0.356394,0.453333,0.259935
291,0.462880,0.408935,0.355424,0.460000,0.260894
292,0.462172,0.410959,0.354468,0.466667,0.261512
293,0.461454,0.412969,0.353525,0.473333,0.262050
294,0.460726,0.414966,0.352595,0.480000,0.262586
295,0.459988,0.416949,0.351679,0.486667,0.263231
296,0.459241,0.418919,0.350776,0.486667,0.263809
297,0.458486,0.420875,0.349888,0.486667,0.264283
298,0.457723,0.422819,0.349014,0.486667,0.264771
299,0.456952,0.424749,0.348153,0.486667,0.265243
300,0.456173,0.426667,0.347306,0.486667,0.265754
301,0.456097,0.425249,0.347633,0.486667,0.266286
302,0.455999,0.423841,0.347956,0.486667,0.266770
303,0.455878,0.422442,0.348274,0.486667,0.267232
304,0.455737,0.421053,0.348588,0.486667,0.267707
305,0.455576,0.419672,0.348897,0.486667,0.268170
306,0.455395,0.418301,0.349201,0.480000,0.268636
307,0.455193,0.416938,0.349501,0.473333,0.269466
308,0.454972,0.415584,0.349797,0.466667,0.269966
309,0.454731,0.414239,0.350087,0.460000,0.270779
310,0.454472,0.412903,0.350373,0.453333,0.271259
311,0.454195,0.411576,0.350654,0.446667,0.272130
312,0.453900,0.410256,0.350931,0.440000,0.273015
313,0.453588,0.408946,0.351203,0.433333,0.273516
314,0.453257,0.407643,0.351470,0.426667,0.274004
315,0.452912,0.406349,0.351732,0.420000,0.274464
316,0.452550,0.405063,0.351989,0.413333,0.274949
317,0.452173,0.403785,0.352242,0.406667,0.276284
318,0.451780,0.402516,0.352490,0.400000,0.277392
319,0.451372,0.401254,0.352733,0.393333,0.277910
320,0.450949,0.400000,0.352972,0.386667,0.278620
321,0.450512,0.398754,0.353206,0.380000,0.279121
322,0.450062,0.397516,0.353436,0.373333,0.279595
323,0.449597,0.396285,0.353661,0.366667,0.280105
324,0.449120,0.398148,0.353882,0.366667,0.283082
325,0.448630,0.400000,0.354098,0.366667,0.284279
326,0.448127,0.401840,0.354310,0.366667,0.284874
327,0.447613,0.403670,0.354517,0.366667,0.285468
328,0.447088,0.405488,0.354720,0.366667,0.286041
329,0.446551,0.407295,0.354919,0.366667,0.286671
330,0.446003,0.409091,0.355114,0.366667,0.287317
331,0.445445,0.410876,0.355305,0.366667,0.287811
332,0.444877,0.412651,0.355492,0.366667,0.288301
333,0.444299,0.414414,0.355674,0.366667,0.288821
334,0.443712,0.416168,0.355852,0.366667,0.289294
335,0.443116,0.417910,0.356027,0.366667,0.289882
336,0.442511,0.419643,0.356199,0.366667,0.290356
337,0.441897,0.421365,0.356366,0.366667,0.290857
338,0.441275,0.423077,0.356530,0.366667,0.291370
339,0.440646,0.424779,0.356691,0.366667,0.292172
340,0.440009,0.426471,0.356847,0.366667,0.292649
341,0.439365,0.428152,0.357000,0.366667,0.293472
342,0.438715,0.429825,0.357152,0.366667,0.294009
343,0.438057,0.431487,0.357298,0.366667,0.294493
344,0.437393,0.433140,0.357441,0.366667,0.294956
345,0.436723,0.434783,0.357581,0.366667,0.295458
346,0.436047,0.436416,0.357718,0.366667,0.295924
347,0.435365,0.438040,0.357851,0.366667,0.296396
348,0.434679,0.439655,0.357983,0.366667,0.297047
349,0.433986,0.441261,0.358110,0.366667,0.297577
350,0.433290,0.442857,0.358235,0.366667,0.298047
351,0.433472,0.441595,0.357501,0.366667,0.298538
352,0.433634,0.440341,0.356775,0.366667,0.299396
353,0.433777,0.439093,0.356057,0.366667,0.299893
354,0.433899,0.437853,0.355348,0.366667,0.300373
355,0.434002,0.436620,0.354646,0.366667,0.301075
356,0.434086,0.435393,0.353954,0.366667,0.301558
357,0.434151,0.434174,0.353270,0.366667,0.302032
358,0.434197,0.432961,0.352596,0.366667,0.302502
359,0.434226,0.431755,0.351931,0.366667,0.303082
360,0.434235,0.430556,0.351275,0.366667,0.303546
361,0.434227,0.429363,0.350630,0.366667,0.304020
362,0.434202,0.428177,0.349992,0.366667,0.304513
363,0.434159,0.426997,0.349365,0.366667,0.305039
364,0.434099,0.425824,0.348747,0.366667,0.305531
365,0.434023,0.424658,0.348140,0.366667,0.306005
366,0.433930,0.423497,0.347542,0.366667,0.307830
367,0.433821,0.422343,0.346954,0.366667,0.308524
368,0.433695,0.421196,0.346376,0.366667,0.309288
369,0.433554,0.420054,0.345809,0.366667,0.309792
370,0.433398,0.418919,0.345252,0.366667,0.310312
371,0.433227,0.417790,0.344704,0.366667,0.310784
372,0.433040,0.416667,0.344167,0.366667,0.311270
373,0.432839,0.415550,0.343639,0.366667,0.311743
374,0.432624,0.414439,0.343122,0.366667,0.312225
375,0.432395,0.413333,0.342615,0.366667,0.312825
376,0.432152,0.412234,0.342118,0.366667,0.313600
377,0.431896,0.411141,0.341630,0.366667,0.314121
378,0.431626,0.410053,0.341153,0.366667,0.314621
379,0.431343,0.408971,0.340685,0.366667,0.315113
380,0.431048,0.407895,0.340228,0.366667,0.315598
381,0.430741,0.406824,0.339779,0.366667,0.316062
382,0.430422,0.405759,0.339341,0.366667,0.316562
383,0.430091,0.404700,0.338911,0.366667,0.317368
384,0.429748,0.403646,0.338491,0.366667,0.317869
385,0.429394,0.405195,0.338079,0.373333,0.318377
386,0.429029,0.406736,0.337676,0.380000,0.319229
387,0.428653,0.408269,0.337282,0.386667,0.319696
388,0.428267,0.409794,0.336897,0.393333,0.320594
389,0.427871,0.411311,0.336520,0.400000,0.322876
390,0.427466,0.412821,0.336152,0.406667,0.325205
391,0.427050,0.414322,0.335792,0.413333,0.325740
392,0.426625,0.415816,0.335440,0.420000,0.326376
393,0.426192,0.417303,0.335095,0.426667,0.327050
394,0.425750,0.418782,0.334759,0.433333,0.327549
395,0.425299,0.420253,0.334430,0.440000,0.328086
396,0.424839,0.421717,0.334108,0.440000,0.328668
397,0.424372,0.423174,0.333794,0.440000,0.329199
398,0.423897,0.424623,0.333486,0.440000,0.329678
399,0.423415,0.426065,0.333186,0.440000,0.330204
400,0.422925,0.427500,0.332892,0.440000,0.330759
401,0.423036,0.426434,0.332558,0.440000,0.331353
402,0.423131,0.425373,0.332237,0.440000,0.331894
403,0.423211,0.424318,0.331927,0.440000,0.332443
404,0.423274,0.423267,0.331630,0.440000,0.333496
405,0.423322,0.422222,0.331344,0.440000,0.333987
406,0.423355,0.421182,0.331069,0.440000,0.334452
407,0.423373,0.420147,0.330806,0.440000,0.334933
408,0.423375,0.419118,0.330553,0.440000,0.335449
409,0.423364,0.418093,0.330311,0.440000,0.335934
410,0.423337,0.417073,0.330080,0.440000,0.336485
