ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
14421,0.325235,0.424658,0.238531,0.720000,4.828942
14422,0.325224,0.424698,0.238437,0.720000,4.830277
14423,0.325212,0.424738,0.238346,0.720000,4.830533
14424,0.325201,0.424778,0.238255,0.720000,4.830778
14425,0.325190,0.424818,0.238165,0.720000,4.831021
14426,0.325178,0.424858,0.238077,0.720000,4.831260
14427,0.325167,0.424898,0.237990,0.720000,4.831501
14428,0.325154,0.424938,0.237906,0.720000,4.831761
14429,0.325142,0.424977,0.237824,0.720000,4.832001
14430,0.325130,0.425017,0.237741,0.720000,4.832241
14431,0.325118,0.425057,0.237661,0.720000,4.832475
14432,0.325105,0.425097,0.237582,0.720000,4.832720
14433,0.325092,0.425137,0.237505,0.720000,4.833011
14434,0.325079,0.425177,0.237430,0.720000,4.833251
14435,0.325066,0.425216,0.237355,0.720000,4.833492
14436,0.325053,0.425256,0.237281,0.720000,4.833735
14437,0.325040,0.425296,0.237208,0.720000,4.833978
14438,0.325027,0.425336,0.237136,0.720000,4.834227
14439,0.325014,0.425376,0.237065,0.720000,4.834471
14440,0.325001,0.425416,0.236995,0.720000,4.834726
14441,0.324987,0.425455,0.236926,0.720000,4.834964
14442,0.324975,0.425495,0.236860,0.720000,4.835199
14443,0.324961,0.425535,0.236792,0.720000,4.835442
14444,0.324948,0.425575,0.236726,0.720000,4.835837
14445,0.324934,0.425614,0.236662,0.720000,4.836073
14446,0.324921,0.425654,0.236598,0.720000,4.836305
14447,0.324907,0.425694,0.236535,0.720000,4.836538
14448,0.324893,0.425734,0.236473,0.720000,4.836775
14449,0.324879,0.425773,0.236413,0.720000,4.837119
14450,0.324865,0.425813,0.236352,0.720000,4.837391
14451,0.324872,0.425784,0.236332,0.720000,4.837634
14452,0.324879,0.425754,0.236318,0.720000,4.837874
14453,0.324886,0.425725,0.236311,0.720000,4.838137
14454,0.324892,0.425695,0.236307,0.720000,4.839617
14455,0.324898,0.425666,0.236300,0.720000,4.841726
14456,0.324904,0.425636,0.236295,0.720000,4.841991
14457,0.324909,0.425607,0.236286,0.720000,4.842241
14458,0.324915,0.425578,0.236271,0.720000,4.842485
14459,0.324920,0.425548,0.236259,0.720000,4.842739
14460,0.324924,0.425519,0.236249,0.720000,4.843031
14461,0.324928,0.425489,0.236237,0.720000,4.843284
14462,0.324932,0.425460,0.236224,0.720000,4.843524
14463,0.324936,0.425430,0.236211,0.720000,4.843792
14464,0.324939,0.425401,0.236205,0.720000,4.844032
14465,0.324943,0.425372,0.236197,0.720000,4.844275
14466,0.324946,0.425342,0.236184,0.720000,4.844539
14467,0.324948,0.425313,0.236178,0.720000,4.844811
14468,0.324950,0.425283,0.236165,0.720000,4.845049
14469,0.324952,0.425254,0.236163,0.720000,4.845286
14470,0.324954,0.425225,0.236150,0.720000,4.845520
14471,0.324955,0.425195,0.236147,0.720000,4.845761
14472,0.324956,0.425166,0.236135,0.720000,4.845996
14473,0.324957,0.425136,0.236133,0.720000,4.846232
14474,0.324957,0.425107,0.236124,0.720000,4.846470
14475,0.324958,0.425078,0.236112,0.720000,4.846711
14476,0.324957,0.425048,0.236100,0.720000,4.846948
14477,0.324957,0.425019,0.236090,0.720000,4.847187
14478,0.324956,0.424990,0.236084,0.720000,4.847425
14479,0.324955,0.424960,0.236074,0.720000,4.847818
14480,0.324954,0.424931,0.236073,0.720000,4.848052
14481,0.324953,0.424971,0.236060,0.720000,4.848294
14482,0.324951,0.425010,0.236049,0.720000,4.848557
14483,0.324949,0.425050,0.236037,0.720000,4.848796
14484,0.324947,0.425021,0.236036,0.720000,4.849044
14485,0.324944,0.425060,0.236028,0.720000,4.849286
14486,0.324941,0.425100,0.236017,0.720000,4.849526
14487,0.324937,0.425140,0.236006,0.720000,4.849765
14488,0.324934,0.425179,0.235997,0.720000,4.850003
14489,0.324930,0.425219,0.235986,0.720000,4.850246
14490,0.324926,0.425259,0.235975,0.720000,4.850486
14491,0.324921,0.425298,0.235967,0.720000,4.850718
14492,0.324917,0.425338,0.235957,0.720000,4.850961
14493,0.324912,0.425378,0.235946,0.720000,4.851199
14494,0.324907,0.425417,0.235937,0.720000,4.851434
14495,0.324902,0.425457,0.235927,0.720000,4.851997
14496,0.324896,0.425497,0.235917,0.720000,4.852234
14497,0.324890,0.425536,0.235907,0.720000,4.852471
14498,0.324884,0.425576,0.235897,0.720000,4.852726
14499,0.324879,0.425616,0.235900,0.720000,4.852962
14500,0.324873,0.425655,0.235890,0.720000,4.853259
14501,0.324872,0.425626,0.235844,0.720000,4.853510
14502,0.324871,0.425596,0.235800,0.720000,4.853756
14503,0.324870,0.425567,0.235755,0.720000,4.854003
14504,0.324868,0.425538,0.235710,0.720000,4.854246
14505,0.324866,0.425508,0.235664,0.720000,4.854490
14506,0.324864,0.425479,0.235619,0.720000,4.854740
14507,0.324861,0.425450,0.235575,0.720000,4.854985
14508,0.324858,0.425420,0.235530,0.720000,4.855224
14509,0.324855,0.425391,0.235485,0.720000,4.855465
14510,0.324851,0.425362,0.235441,0.720000,4.855893
14511,0.324848,0.425333,0.235400,0.720000,4.856135
14512,0.324844,0.425372,0.235356,0.720000,4.856381
14513,0.324839,0.425412,0.235313,0.720000,4.856627
14514,0.324834,0.425451,0.235270,0.720000,4.856899
14515,0.324829,0.425491,0.235226,0.720000,4.857144
14516,0.324824,0.425530,0.235185,0.720000,4.857388
14517,0.324818,0.425570,0.235143,0.720000,4.857795
14518,0.324812,0.425610,0.235101,0.720000,4.858037
14519,0.324805,0.425649,0.235060,0.720000,4.858280
14520,0.324799,0.425689,0.235019,0.720000,4.858526
14521,0.324792,0.425728,0.234979,0.720000,4.858767
14522,0.324785,0.425768,0.234939,0.720000,4.859015
14523,0.324777,0.425807,0.234899,0.720000,4.859255
14524,0.324770,0.425847,0.234862,0.720000,4.859494
14525,0.324762,0.425886,0.234824,0.720000,4.860658
14526,0.324754,0.425926,0.234786,0.720000,4.861880
14527,0.324746,0.425965,0.234751,0.720000,4.862138
14528,0.324737,0.426005,0.234716,0.720000,4.862385
14529,0.324728,0.426044,0.234679,0.720000,4.862746
14530,0.324719,0.426084,0.234644,0.720000,4.863013
14531,0.324710,0.426123,0.234609,0.720000,4.863297
14532,0.324700,0.426163,0.234575,0.720000,4.863542
14533,0.324690,0.426202,0.234541,0.720000,4.864061
14534,0.324681,0.426242,0.234509,0.720000,4.864303
14535,0.324671,0.426281,0.234476,0.720000,4.864543
14536,0.324660,0.426321,0.234444,0.720000,4.864898
14537,0.324649,0.426360,0.234412,0.720000,4.865152
14538,0.324639,0.426400,0.234381,0.720000,4.865397
14539,0.324628,0.426439,0.234352,0.720000,4.865643
14540,0.324617,0.426479,0.234323,0.720000,4.865889
14541,0.324606,0.426518,0.234293,0.720000,4.866132
14542,0.324594,0.426558,0.234265,0.720000,4.866377
14543,0.324583,0.426597,0.234237,0.720000,4.866619
14544,0.324571,0.426636,0.234209,0.720000,4.866862
14545,0.324559,0.426676,0.234182,0.720000,4.867102
14546,0.324546,0.426715,0.234155,0.720000,4.867344
14547,0.324534,0.426755,0.234129,0.720000,4.867631
14548,0.324522,0.426794,0.234104,0.720000,4.867887
14549,0.324509,0.426833,0.234079,0.720000,4.868131
14550,0.324496,0.426873,0.234054,0.720000,4.868364
14551,0.324487,0.426912,0.233923,0.720000,4.868614
14552,0.324479,0.426952,0.233788,0.720000,4.868886
14553,0.324469,0.426991,0.233662,0.720000,4.869126
14554,0.324461,0.427030,0.233534,0.720000,4.869366
14555,0.324451,0.427070,0.233418,0.720000,4.869600
14556,0.324441,0.427109,0.233302,0.720000,4.869840
14557,0.324431,0.427148,0.233187,0.720000,4.870078
14558,0.324420,0.427188,0.233076,0.720000,4.870315
14559,0.324411,0.427227,0.232965,0.720000,4.870564
14560,0.324401,0.427266,0.232858,0.720000,4.871446
14561,0.324390,0.427306,0.232758,0.720000,4.872380
14562,0.324379,0.427345,0.232656,0.720000,4.872629
14563,0.324368,0.427384,0.232557,0.720000,4.872910
14564,0.324357,0.427424,0.232460,0.720000,4.873151
14565,0.324345,0.427463,0.232371,0.720000,4.873380
14566,0.324333,0.427502,0.232283,0.720000,4.873634
14567,0.324321,0.427542,0.232194,0.720000,4.873891
14568,0.324310,0.427581,0.232105,0.720000,4.874127
14569,0.324298,0.427620,0.232019,0.720000,4.874358
14570,0.324286,0.427660,0.231933,0.720000,4.874591
14571,0.324274,0.427699,0.231848,0.720000,4.874823
14572,0.324262,0.427738,0.231765,0.720000,4.875059
14573,0.324249,0.427777,0.231685,0.720000,4.875294
14574,0.324238,0.427817,0.231603,0.720000,4.875525
14575,0.324226,0.427856,0.231522,0.720000,4.875774
14576,0.324214,0.427895,0.231444,0.720000,4.876008
14577,0.324201,0.427934,0.231367,0.720000,4.876244
14578,0.324189,0.427974,0.231292,0.720000,4.876479
14579,0.324176,0.428013,0.231219,0.720000,4.876745
14580,0.324163,0.428052,0.231146,0.720000,4.876986
14581,0.324150,0.428091,0.231074,0.720000,4.877222
14582,0.324137,0.428131,0.231004,0.720000,4.877458
14583,0.324124,0.428170,0.230936,0.720000,4.877697
14584,0.324110,0.428209,0.230870,0.720000,4.878053
14585,0.324097,0.428248,0.230803,0.720000,4.879845
14586,0.324084,0.428287,0.230737,0.720000,4.881451
14587,0.324070,0.428327,0.230673,0.720000,4.881745
14588,0.324056,0.428366,0.230609,0.720000,4.881997
14589,0.324043,0.428405,0.230545,0.720000,4.882241
14590,0.324029,0.428444,0.230483,0.720000,4.882485
14591,0.324015,0.428483,0.230422,0.720000,4.882722
14592,0.324002,0.428522,0.230362,0.720000,4.883033
14593,0.323988,0.428562,0.230302,0.720000,4.883281
14594,0.323975,0.428601,0.230243,0.720000,4.883519
14595,0.323961,0.428640,0.230185,0.720000,4.883771
14596,0.323947,0.428679,0.230128,0.720000,4.884049
14597,0.323932,0.428718,0.230072,0.720000,4.884286
14598,0.323918,0.428757,0.230017,0.720000,4.884527
14599,0.323903,0.428796,0.229963,0.720000,4.884824
14600,0.323889,0.428836,0.229909,0.720000,4.885114
14601,0.323896,0.428806,0.229892,0.720000,4.885349
14602,0.323903,0.428777,0.229880,0.720000,4.885591
14603,0.323910,0.428748,0.229875,0.720000,4.885825
14604,0.323916,0.428718,0.229872,0.720000,4.886068
14605,0.323922,0.428689,0.229867,0.720000,4.886306
14606,0.323928,0.428659,0.229863,0.720000,4.886550
14607,0.323933,0.428630,0.229853,0.720000,4.886793
14608,0.323939,0.428601,0.229837,0.720000,4.887037
14609,0.323943,0.428571,0.229825,0.720000,4.887295
14610,0.323948,0.428542,0.229814,0.720000,4.887595
14611,0.323952,0.428513,0.229801,0.720000,4.887871
14612,0.323956,0.428483,0.229788,0.720000,4.888176
14613,0.323959,0.428454,0.229775,0.720000,4.888457
14614,0.323962,0.428425,0.229768,0.720000,4.888736
14615,0.323966,0.428395,0.229759,0.720000,4.889013
14616,0.323969,0.428366,0.229745,0.720000,4.889294
14617,0.323971,0.428337,0.229739,0.720000,4.889771
14618,0.323973,0.428308,0.229726,0.720000,4.890058
14619,0.323975,0.428278,0.229723,0.720000,4.890344
14620,0.323977,0.428249,0.229710,0.720000,4.890634
14621,0.323978,0.428220,0.229706,0.720000,4.890907
14622,0.323979,0.428190,0.229693,0.720000,4.893264
14623,0.323980,0.428161,0.229691,0.720000,4.893519
14624,0.323980,0.428132,0.229682,0.720000,4.893767
14625,0.323980,0.428103,0.229669,0.720000,4.894010
14626,0.323980,0.428073,0.229657,0.720000,4.894258
14627,0.323979,0.428044,0.229647,0.720000,4.894628
14628,0.323979,0.428015,0.229640,0.720000,4.894898
14629,0.323977,0.427986,0.229630,0.720000,4.895139
14630,0.323977,0.427956,0.229629,0.720000,4.895373
14631,0.323975,0.427995,0.229617,0.720000,4.895636
14632,0.323973,0.428034,0.229604,0.720000,4.896161
14633,0.323971,0.428074,0.229592,0.720000,4.896402
14634,0.323969,0.428044,0.229591,0.720000,4.896644
14635,0.323966,0.428083,0.229584,0.720000,4.896877
14636,0.323963,0.428122,0.229572,0.720000,4.897117
14637,0.323960,0.428162,0.229561,0.720000,4.897358
14638,0.323956,0.428201,0.229552,0.720000,4.897591
14639,0.323953,0.428240,0.229541,0.720000,4.897828
14640,0.323948,0.428279,0.229530,0.720000,4.898067
14641,0.323944,0.428318,0.229521,0.720000,4.898304
14642,0.323939,0.428357,0.229511,0.720000,4.898547
14643,0.323935,0.428396,0.229500,0.720000,4.898788
14644,0.323930,0.428435,0.229492,0.720000,4.899036
14645,0.323924,0.428474,0.229482,0.720000,4.899309
14646,0.323919,0.428513,0.229471,0.720000,4.899552
14647,0.323913,0.428552,0.229461,0.720000,4.899899
14648,0.323907,0.428591,0.229451,0.720000,4.900140
14649,0.323902,0.428630,0.229455,0.720000,4.900561
14650,0.323895,0.428669,0.229445,0.720000,4.904139
14651,0.323894,0.428640,0.229405,0.720000,4.904404
14652,0.323893,0.428610,0.229366,0.720000,4.904646
14653,0.323892,0.428581,0.229326,0.720000,4.904973
14654,0.323890,0.428552,0.229287,0.720000,4.905215
14655,0.323887,0.428523,0.229247,0.720000,4.905556
14656,0.323885,0.428493,0.229207,0.720000,4.905797
14657,0.323882,0.428464,0.229168,0.720000,4.906041
14658,0.323879,0.428435,0.229129,0.720000,4.906287
14659,0.323875,0.428406,0.229090,0.720000,4.906544
14660,0.323871,0.428445,0.229051,0.726667,4.906789
14661,0.323867,0.428416,0.229016,0.726667,4.907051
14662,0.323863,0.428455,0.228978,0.726667,4.907296
14663,0.323858,0.428493,0.228940,0.726667,4.907544
14664,0.323853,0.428532,0.228903,0.726667,4.908310
14665,0.323847,0.428571,0.228865,0.726667,4.908544
14666,0.323842,0.428610,0.228829,0.726667,4.908791
14667,0.323836,0.428649,0.228793,0.726667,4.909035
14668,0.323829,0.428688,0.228757,0.726667,4.909272
14669,0.323823,0.428727,0.228721,0.726667,4.909508
14670,0.323816,0.428766,0.228685,0.726667,4.909743
14671,0.323809,0.428805,0.228651,0.726667,4.909976
14672,0.323801,0.428844,0.228617,0.726667,4.910210
14673,0.323794,0.428883,0.228582,0.726667,4.910446
14674,0.323786,0.428922,0.228550,0.726667,4.910686
14675,0.323778,0.428961,0.228517,0.726667,4.910923
14676,0.323770,0.429000,0.228485,0.726667,4.911158
14677,0.323761,0.429039,0.228455,0.726667,4.911436
14678,0.323753,0.429078,0.228425,0.726667,4.911923
14679,0.323744,0.429116,0.228393,0.726667,4.912157
14680,0.323735,0.429155,0.228363,0.726667,4.912394
14681,0.323725,0.429194,0.228333,0.726667,4.912630
14682,0.323715,0.429233,0.228304,0.726667,4.912869
14683,0.323705,0.429272,0.228275,0.726667,4.913100
14684,0.323696,0.429311,0.228247,0.726667,4.913335
14685,0.323685,0.429350,0.228219,0.726667,4.913571
14686,0.323675,0.429389,0.228192,0.726667,4.913812
14687,0.323664,0.429427,0.228165,0.726667,4.914043
14688,0.323653,0.429466,0.228138,0.726667,4.914288
14689,0.323642,0.429505,0.228113,0.726667,4.914524
14690,0.323631,0.429544,0.228088,0.726667,4.914759
14691,0.323620,0.429583,0.228063,0.726667,4.914992
14692,0.323608,0.429622,0.228039,0.726667,4.915234
14693,0.323597,0.429660,0.228015,0.726667,4.915497
14694,0.323585,0.429699,0.227991,0.726667,4.915848
14695,0.323573,0.429738,0.227968,0.726667,4.916085
14696,0.323560,0.429777,0.227945,0.726667,4.916325
14697,0.323548,0.429816,0.227923,0.726667,4.916566
14698,0.323536,0.429854,0.227901,0.726667,4.916803
14699,0.323523,0.429893,0.227879,0.726667,4.917041
14700,0.323510,0.429932,0.227858,0.726667,4.917282
14701,0.323500,0.429971,0.227745,0.726667,4.917527
14702,0.323490,0.430010,0.227628,0.726667,4.917801
14703,0.323480,0.430048,0.227518,0.726667,4.918043
14704,0.323471,0.430087,0.227405,0.726667,4.918283
14705,0.323460,0.430126,0.227305,0.726667,4.918523
14706,0.323449,0.430165,0.227204,0.726667,4.918758
14707,0.323438,0.430203,0.227103,0.726667,4.919002
14708,0.323427,0.430242,0.227007,0.726667,4.919237
14709,0.323417,0.430281,0.226908,0.726667,4.919473
14710,0.323406,0.430320,0.226814,0.726667,4.919764
14711,0.323394,0.430358,0.226727,0.726667,4.919997
14712,0.323382,0.430397,0.226637,0.726667,4.920239
14713,0.323371,0.430436,0.226549,0.726667,4.920489
14714,0.323359,0.430474,0.226465,0.726667,4.920727
14715,0.323347,0.430513,0.226387,0.726667,4.920968
14716,0.323334,0.430552,0.226310,0.726667,4.921200
14717,0.323322,0.430590,0.226233,0.726667,4.921438
14718,0.323309,0.430629,0.226154,0.726667,4.921682
14719,0.323297,0.430668,0.226078,0.726667,4.921919
14720,0.323284,0.430707,0.226003,0.726667,4.922359
14721,0.323272,0.430745,0.225928,0.726667,4.922599
14722,0.323259,0.430784,0.225855,0.726667,4.924705
14723,0.323246,0.430823,0.225785,0.726667,4.925015
14724,0.323234,0.430861,0.225712,0.726667,4.925267
14725,0.323222,0.430900,0.225640,0.726667,4.925509
14726,0.323209,0.430938,0.225570,0.726667,4.925781
14727,0.323196,0.430977,0.225502,0.726667,4.926023
14728,0.323183,0.431016,0.225436,0.726667,4.926263
14729,0.323169,0.431054,0.225372,0.726667,4.926503
14730,0.323156,0.431093,0.225307,0.726667,4.926746
14731,0.323143,0.431132,0.225243,0.726667,4.927111
14732,0.323130,0.431170,0.225181,0.726667,4.927346
14733,0.323116,0.431209,0.225121,0.726667,4.927606
14734,0.323102,0.431247,0.225063,0.726667,4.927846
14735,0.323088,0.431286,0.225003,0.726667,4.928086
14736,0.323074,0.431325,0.224945,0.726667,4.928322
14737,0.323060,0.431363,0.224889,0.726667,4.928554
14738,0.323046,0.431402,0.224831,0.726667,4.928788
14739,0.323033,0.431440,0.224775,0.726667,4.929022
14740,0.323019,0.431479,0.224720,0.726667,4.929256
14741,0.323004,0.431518,0.224666,0.726667,4.929490
14742,0.322991,0.431556,0.224611,0.726667,4.929756
14743,0.322977,0.431595,0.224558,0.726667,4.929993
14744,0.322963,0.431633,0.224506,0.726667,4.930227
14745,0.322948,0.431672,0.224454,0.726667,4.930467
14746,0.322934,0.431710,0.224403,0.726667,4.930701
14747,0.322919,0.431749,0.224354,0.726667,4.930947
14748,0.322905,0.431787,0.224304,0.726667,4.931184
14749,0.322890,0.431826,0.224256,0.726667,4.931424
14750,0.322875,0.431864,0.224209,0.726667,4.931764
14751,0.322882,0.431835,0.224195,0.726667,4.931999
14752,0.322889,0.431806,0.224185,0.726667,4.932236
14753,0.322896,0.431777,0.224183,0.726667,4.932476
14754,0.322902,0.431747,0.224180,0.726667,4.932714
14755,0.322908,0.431718,0.224176,0.726667,4.932954
14756,0.322914,0.431689,0.224173,0.726667,4.933191
14757,0.322919,0.431660,0.224164,0.726667,4.933429
14758,0.322924,0.431630,0.224148,0.726667,4.933692
14759,0.322929,0.431601,0.224135,0.726667,4.933929
14760,0.322933,0.431572,0.224125,0.726667,4.934167
14761,0.322937,0.431543,0.224112,0.726667,4.934428
14762,0.322941,0.431513,0.224098,0.726667,4.934664
14763,0.322944,0.431484,0.224084,0.726667,4.934902
14764,0.322948,0.431455,0.224077,0.726667,4.935143
14765,0.322951,0.431426,0.224069,0.726667,4.935384
14766,0.322954,0.431396,0.224055,0.726667,4.935951
14767,0.322956,0.431367,0.224049,0.726667,4.936215
14768,0.322958,0.431338,0.224035,0.726667,4.936477
14769,0.322960,0.431309,0.224033,0.726667,4.936717
14770,0.322962,0.431280,0.224019,0.726667,4.936957
14771,0.322963,0.431250,0.224015,0.726667,4.937195
14772,0.322964,0.431221,0.224002,0.726667,4.937432
14773,0.322965,0.431192,0.224000,0.726667,4.937668
14774,0.322965,0.431163,0.223991,0.726667,4.937905
14775,0.322965,0.431134,0.223978,0.726667,4.938175
14776,0.322965,0.431104,0.223965,0.726667,4.938417
14777,0.322964,0.431075,0.223955,0.726667,4.938658
14778,0.322963,0.431046,0.223949,0.726667,4.938897
14779,0.322962,0.431017,0.223938,0.726667,4.939131
14780,0.322962,0.430988,0.223940,0.726667,4.939371
14781,0.322960,0.431026,0.223927,0.726667,4.939955
14782,0.322958,0.431065,0.223915,0.726667,4.942131
14783,0.322956,0.431103,0.223903,0.726667,4.943706
14784,0.322954,0.431074,0.223902,0.726667,4.943957
14785,0.322951,0.431045,0.223895,0.720000,4.944202
14786,0.322948,0.431083,0.223884,0.720000,4.944443
14787,0.322945,0.431122,0.223873,0.720000,4.944774
14788,0.322941,0.431160,0.223864,0.720000,4.945165
14789,0.322937,0.431199,0.223853,0.720000,4.945402
14790,0.322933,0.431237,0.223842,0.720000,4.945639
14791,0.322929,0.431276,0.223834,0.720000,4.945907
14792,0.322924,0.431314,0.223825,0.720000,4.946152
14793,0.322919,0.431353,0.223814,0.720000,4.946386
14794,0.322915,0.431391,0.223806,0.720000,4.946625
14795,0.322909,0.431430,0.223796,0.720000,4.946877
14796,0.322904,0.431468,0.223786,0.720000,4.947120
14797,0.322898,0.431506,0.223776,0.720000,4.947358
14798,0.322892,0.431545,0.223767,0.720000,4.948125
14799,0.322887,0.431583,0.223772,0.720000,4.948373
14800,0.322881,0.431622,0.223763,0.720000,4.948615
14801,0.322879,0.431592,0.223727,0.720000,4.948854
14802,0.322878,0.431563,0.223691,0.720000,4.949089
14803,0.322876,0.431534,0.223656,0.720000,4.949327
14804,0.322874,0.431505,0.223621,0.720000,4.949571
14805,0.322871,0.431476,0.223585,0.720000,4.949858
14806,0.322868,0.431447,0.223550,0.720000,4.950161
14807,0.322865,0.431418,0.223515,0.720000,4.950472
14808,0.322862,0.431388,0.223480,0.720000,4.950755
14809,0.322858,0.431359,0.223445,0.720000,4.951038
14810,0.322853,0.431398,0.223411,0.720000,4.951322
14811,0.322850,0.431436,0.223380,0.726667,4.951626
14812,0.322845,0.431474,0.223346,0.726667,4.951987
14813,0.322840,0.431513,0.223313,0.726667,4.952271
14814,0.322835,0.431551,0.223280,0.726667,4.952555
14815,0.322829,0.431590,0.223247,0.726667,4.952846
14816,0.322823,0.431628,0.223215,0.726667,4.953132
14817,0.322817,0.431666,0.223183,0.726667,4.953423
14818,0.322810,0.431705,0.223151,0.726667,4.953681
14819,0.322803,0.431743,0.223120,0.726667,4.953923
14820,0.322796,0.431781,0.223089,0.726667,4.954367
14821,0.322789,0.431820,0.223058,0.726667,4.957185
14822,0.322782,0.431858,0.223028,0.726667,4.957461
14823,0.322774,0.431896,0.222998,0.726667,4.957755
14824,0.322766,0.431935,0.222970,0.726667,4.958016
14825,0.322758,0.431973,0.222941,0.726667,4.958260
14826,0.322749,0.432011,0.222913,0.726667,4.959182
14827,0.322741,0.432050,0.222887,0.726667,4.959700
14828,0.322732,0.432088,0.222860,0.726667,4.960060
14829,0.322723,0.432126,0.222833,0.726667,4.960310
14830,0.322714,0.432165,0.222807,0.726667,4.960557
14831,0.322704,0.432203,0.222781,0.726667,4.960793
14832,0.322694,0.432241,0.222755,0.726667,4.961026
14833,0.322684,0.432279,0.222730,0.726667,4.961263
14834,0.322674,0.432318,0.222706,0.726667,4.961498
14835,0.322664,0.432356,0.222681,0.726667,4.961728
14836,0.322653,0.432394,0.222657,0.726667,4.961967
14837,0.322643,0.432432,0.222634,0.726667,4.962393
14838,0.322632,0.432471,0.222611,0.726667,4.965297
14839,0.322621,0.432509,0.222589,0.726667,4.966620
14840,0.322610,0.432547,0.222567,0.726667,4.966936
14841,0.322598,0.432585,0.222545,0.726667,4.967182
14842,0.322587,0.432624,0.222524,0.726667,4.967422
14843,0.322575,0.432662,0.222503,0.726667,4.967887
14844,0.322563,0.432700,0.222482,0.726667,4.968131
14845,0.322551,0.432738,0.222462,0.726667,4.968367
14846,0.322539,0.432777,0.222442,0.726667,4.968600
14847,0.322526,0.432815,0.222423,0.726667,4.968840
14848,0.322514,0.432853,0.222404,0.726667,4.969090
14849,0.322501,0.432891,0.222385,0.726667,4.969337
14850,0.322489,0.432929,0.222367,0.726667,4.969574
14851,0.322478,0.432967,0.222270,0.726667,4.969828
14852,0.322467,0.433006,0.222168,0.726667,4.970112
14853,0.322456,0.433044,0.222073,0.726667,4.970396
14854,0.322446,0.433082,0.221975,0.726667,4.970680
14855,0.322434,0.433120,0.221888,0.726667,4.970952
14856,0.322422,0.433158,0.221801,0.726667,4.971266
14857,0.322411,0.433196,0.221713,0.726667,4.971555
14858,0.322399,0.433235,0.221629,0.726667,4.971857
14859,0.322388,0.433273,0.221542,0.726667,4.972148
14860,0.322376,0.433311,0.221460,0.726667,4.972738
14861,0.322364,0.433349,0.221384,0.726667,4.973017
14862,0.322352,0.433387,0.221306,0.726667,4.973299
14863,0.322340,0.433425,0.221229,0.726667,4.973578
14864,0.322328,0.433463,0.221155,0.726667,4.973866
14865,0.322315,0.433502,0.221087,0.726667,4.974155
14866,0.322302,0.433540,0.221020,0.726667,4.974446
14867,0.322289,0.433578,0.220953,0.726667,4.974724
14868,0.322276,0.433616,0.220884,0.726667,4.974996
14869,0.322263,0.433654,0.220817,0.726667,4.975274
14870,0.322250,0.433692,0.220752,0.726667,4.975548
14871,0.322237,0.433730,0.220686,0.726667,4.975838
14872,0.322224,0.433768,0.220621,0.726667,4.976143
14873,0.322210,0.433806,0.220560,0.726667,4.976431
14874,0.322198,0.433844,0.220495,0.726667,4.976711
14875,0.322185,0.433882,0.220431,0.726667,4.976987
14876,0.322172,0.433920,0.220369,0.726667,4.977270
14877,0.322159,0.433958,0.220309,0.726667,4.977567
14878,0.322145,0.433997,0.220251,0.726667,4.977841
14879,0.322131,0.434035,0.220194,0.726667,4.978123
14880,0.322118,0.434073,0.220137,0.726667,4.978397
14881,0.322104,0.434111,0.220080,0.726667,4.978670
14882,0.322091,0.434149,0.220025,0.726667,4.978953
14883,0.322076,0.434187,0.219973,0.726667,4.979234
14884,0.322062,0.434225,0.219922,0.726667,4.979506
14885,0.322048,0.434263,0.219869,0.726667,4.980486
14886,0.322034,0.434301,0.219817,0.726667,4.980766
14887,0.322019,0.434339,0.219768,0.726667,4.981018
14888,0.322005,0.434377,0.219717,0.726667,4.981285
14889,0.321991,0.434415,0.219666,0.726667,4.981524
14890,0.321977,0.434453,0.219618,0.726667,4.981764
14891,0.321962,0.434491,0.219570,0.726667,4.982032
14892,0.321949,0.434529,0.219521,0.726667,4.982282
14893,0.321934,0.434567,0.219474,0.726667,4.983163
14894,0.321920,0.434605,0.219427,0.726667,4.983427
14895,0.321905,0.434642,0.219381,0.726667,4.983712
14896,0.321891,0.434680,0.219336,0.726667,4.983962
14897,0.321876,0.434718,0.219292,0.726667,4.984208
14898,0.321861,0.434756,0.219248,0.726667,4.984446
14899,0.321846,0.434794,0.219205,0.726667,4.984679
14900,0.321831,0.434832,0.219163,0.726667,4.984920
14901,0.321838,0.434803,0.219153,0.726667,4.985926
14902,0.321845,0.434774,0.219145,0.726667,4.987376
14903,0.321852,0.434745,0.219144,0.726667,4.987664
14904,0.321858,0.434716,0.219143,0.726667,4.987912
14905,0.321864,0.434686,0.219140,0.726667,4.988177
14906,0.321870,0.434657,0.219137,0.726667,4.988425
14907,0.321875,0.434628,0.219129,0.726667,4.988670
14908,0.321880,0.434599,0.219112,0.726667,4.988908
14909,0.321884,0.434570,0.219100,0.726667,4.989142
14910,0.321889,0.434541,0.219090,0.726667,4.989383
14911,0.321892,0.434511,0.219077,0.726667,4.989620
14912,0.321896,0.434482,0.219063,0.726667,4.989863
14913,0.321899,0.434453,0.219049,0.726667,4.990103
14914,0.321903,0.434424,0.219042,0.726667,4.990342
14915,0.321906,0.434395,0.219035,0.726667,4.990592
14916,0.321909,0.434366,0.219020,0.726667,4.990855
14917,0.321911,0.434337,0.219015,0.726667,4.991108
