ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
304,0.137278,0.476974,0.135855,0.500000,0.087364
305,0.137217,0.478689,0.135841,0.500000,0.087552
306,0.137253,0.477124,0.135819,0.500000,0.088022
307,0.137195,0.478827,0.135828,0.500000,0.088210
308,0.137259,0.477273,0.135837,0.500000,0.088408
309,0.137199,0.478964,0.135824,0.500000,0.088613
310,0.137234,0.477419,0.135801,0.500000,0.088806
311,0.137177,0.479100,0.135811,0.500000,0.089031
312,0.137240,0.477564,0.135820,0.500000,0.089225
313,0.137181,0.479233,0.135807,0.500000,0.089416
314,0.137216,0.477707,0.135784,0.500000,0.089603
315,0.137159,0.479365,0.135793,0.500000,0.089786
316,0.137222,0.477848,0.135803,0.500000,0.089979
317,0.137163,0.479495,0.135790,0.500000,0.090165
318,0.137198,0.477987,0.135767,0.500000,0.090351
319,0.137142,0.479624,0.135776,0.500000,0.090541
320,0.137204,0.478125,0.135786,0.500000,0.090721
321,0.137146,0.479751,0.135773,0.500000,0.090907
322,0.137180,0.478261,0.135750,0.500000,0.091094
323,0.137125,0.479876,0.135760,0.500000,0.091281
324,0.137187,0.478395,0.135769,0.500000,0.091468
325,0.137129,0.480000,0.135756,0.500000,0.092567
326,0.137162,0.478528,0.135734,0.500000,0.092757
327,0.137108,0.480122,0.135743,0.500000,0.092956
328,0.137169,0.478659,0.135752,0.500000,0.093178
329,0.137112,0.480243,0.135740,0.500000,0.093378
330,0.137144,0.478788,0.135717,0.500000,0.093578
331,0.137091,0.480363,0.135726,0.500000,0.093904
332,0.137152,0.478916,0.135736,0.500000,0.095150
333,0.137095,0.480480,0.135723,0.500000,0.095347
334,0.137127,0.479042,0.135700,0.500000,0.095534
335,0.137075,0.480597,0.135709,0.500000,0.095862
336,0.137135,0.479167,0.135719,0.500000,0.096054
337,0.137079,0.480712,0.135706,0.500000,0.096235
338,0.137110,0.479290,0.135684,0.500000,0.096420
339,0.137058,0.480826,0.135693,0.500000,0.096611
340,0.137118,0.479412,0.135702,0.500000,0.096792
341,0.137062,0.480938,0.135690,0.500000,0.096978
342,0.137093,0.479532,0.135667,0.500000,0.097165
343,0.137042,0.481050,0.135676,0.500000,0.097348
344,0.137101,0.479651,0.135686,0.500000,0.097534
345,0.137046,0.481159,0.135673,0.500000,0.097770
346,0.137077,0.479769,0.135651,0.500000,0.097956
347,0.137026,0.481268,0.135660,0.500000,0.098146
348,0.137085,0.479885,0.135669,0.500000,0.098514
349,0.137030,0.481375,0.135657,0.500000,0.098731
350,0.137060,0.480000,0.135634,0.500000,0.098927
351,0.137010,0.481481,0.135644,0.500000,0.099120
352,0.137068,0.480114,0.135653,0.500000,0.099313
353,0.137015,0.481586,0.135641,0.500000,0.099511
354,0.137044,0.480226,0.135618,0.500000,0.099736
355,0.136995,0.481690,0.135628,0.500000,0.100008
356,0.137052,0.480337,0.135637,0.500000,0.100296
357,0.136999,0.481793,0.135625,0.500000,0.100626
358,0.137028,0.480447,0.135602,0.500000,0.101796
359,0.136979,0.481894,0.135611,0.500000,0.102344
360,0.137036,0.480556,0.135621,0.500000,0.102568
361,0.136984,0.481994,0.135608,0.500000,0.102781
362,0.137012,0.480663,0.135586,0.500000,0.103165
363,0.136964,0.482094,0.135595,0.500000,0.104420
364,0.137021,0.480769,0.135604,0.500000,0.104691
365,0.136968,0.482192,0.135592,0.500000,0.105309
366,0.136996,0.480874,0.135570,0.500000,0.105729
367,0.136949,0.482289,0.135579,0.500000,0.105919
368,0.137005,0.480978,0.135588,0.500000,0.106103
369,0.136953,0.482385,0.135576,0.500000,0.106295
370,0.136980,0.481081,0.135554,0.500000,0.106482
371,0.136934,0.482480,0.135563,0.500000,0.106668
372,0.136990,0.481183,0.135572,0.500000,0.106932
373,0.136938,0.482574,0.135560,0.500000,0.107192
374,0.136965,0.481283,0.135538,0.500000,0.107450
375,0.136919,0.482667,0.135548,0.500000,0.107656
376,0.136975,0.481383,0.135556,0.500000,0.108066
377,0.136924,0.482759,0.135545,0.500000,0.108249
378,0.136950,0.481481,0.135522,0.500000,0.108437
379,0.136905,0.482850,0.135532,0.500000,0.108660
380,0.136959,0.481579,0.135541,0.500000,0.108843
381,0.136909,0.482940,0.135529,0.500000,0.109026
382,0.136935,0.481675,0.135507,0.500000,0.109215
383,0.136890,0.483029,0.135516,0.500000,0.109396
384,0.136944,0.481771,0.135525,0.500000,0.109579
385,0.136894,0.483117,0.135513,0.500000,0.109764
386,0.136920,0.481865,0.135491,0.500000,0.109947
387,0.136876,0.483204,0.135501,0.500000,0.110155
388,0.136930,0.481959,0.135509,0.500000,0.110338
389,0.136880,0.483290,0.135498,0.500000,0.110522
390,0.136905,0.482051,0.135475,0.500000,0.110707
391,0.136862,0.483376,0.135485,0.500000,0.110893
392,0.136915,0.482143,0.135494,0.500000,0.111080
393,0.136866,0.483461,0.135482,0.500000,0.111268
394,0.136890,0.482234,0.135460,0.500000,0.111456
395,0.136848,0.483544,0.135470,0.500000,0.111837
396,0.136901,0.482323,0.135478,0.500000,0.112065
397,0.136852,0.483627,0.135467,0.500000,0.112263
398,0.136876,0.482412,0.135444,0.500000,0.112449
399,0.136834,0.483709,0.135454,0.500000,0.112636
400,0.136886,0.482500,0.135462,0.500000,0.112825
401,0.136838,0.483791,0.135451,0.500000,0.113014
402,0.136861,0.482587,0.135429,0.500000,0.113198
403,0.136820,0.483871,0.135439,0.500000,0.113385
404,0.136872,0.482673,0.135447,0.500000,0.113584
405,0.136824,0.483951,0.135436,0.500000,0.113771
406,0.136847,0.482759,0.135414,0.500000,0.113955
407,0.136806,0.484029,0.135423,0.500000,0.114152
408,0.136858,0.482843,0.135432,0.500000,0.114339
409,0.136810,0.484108,0.135420,0.500000,0.114699
