ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
231,0.140578,0.082251,0.137126,0.000000,0.122942
232,0.140558,0.081897,0.137121,0.000000,0.123222
233,0.140539,0.081545,0.137111,0.000000,0.123504
234,0.140523,0.081197,0.137109,0.000000,0.123760
235,0.140519,0.080851,0.137095,0.000000,0.124012
236,0.140499,0.080508,0.137090,0.000000,0.124267
237,0.140481,0.080169,0.137080,0.000000,0.124517
238,0.140465,0.079832,0.137078,0.000000,0.124768
239,0.140461,0.079498,0.137064,0.000000,0.125022
240,0.140442,0.079167,0.137059,0.000000,0.125280
241,0.140424,0.078838,0.137049,0.000000,0.125537
242,0.140408,0.078512,0.137047,0.000000,0.125787
243,0.140405,0.078189,0.137033,0.000000,0.126354
244,0.140386,0.077869,0.137028,0.000000,0.126620
245,0.140368,0.077551,0.137018,0.000000,0.126878
246,0.140353,0.077236,0.137016,0.000000,0.127182
247,0.140350,0.076923,0.137002,0.000000,0.127435
248,0.140331,0.076613,0.136997,0.000000,0.127690
249,0.140314,0.076305,0.136987,0.000000,0.127943
250,0.140299,0.076000,0.136985,0.000000,0.128230
251,0.140296,0.075697,0.136971,0.000000,0.128532
252,0.140278,0.075397,0.136966,0.000000,0.128830
253,0.140261,0.075099,0.136957,0.000000,0.129153
254,0.140247,0.074803,0.136955,0.000000,0.129895
255,0.140243,0.074510,0.136941,0.000000,0.130818
256,0.140225,0.074219,0.136936,0.000000,0.132539
257,0.140209,0.073930,0.136926,0.000000,0.134561
258,0.140195,0.073643,0.136924,0.000000,0.134971
259,0.140192,0.073359,0.136910,0.000000,0.135334
260,0.140174,0.073077,0.136905,0.000000,0.137634
261,0.140158,0.072797,0.136896,0.000000,0.138191
262,0.140145,0.072519,0.136894,0.000000,0.138538
263,0.140141,0.072243,0.136880,0.000000,0.139056
264,0.140124,0.071970,0.136875,0.000000,0.139456
265,0.140108,0.071698,0.136865,0.000000,0.139773
266,0.140095,0.071429,0.136863,0.000000,0.140081
267,0.140092,0.071161,0.136850,0.000000,0.140388
268,0.140075,0.070896,0.136844,0.000000,0.140695
269,0.140060,0.070632,0.136835,0.000000,0.140997
270,0.140047,0.070370,0.136833,0.000000,0.141306
271,0.140044,0.070111,0.136819,0.000000,0.141631
272,0.140027,0.069853,0.136814,0.000000,0.142181
273,0.140012,0.069597,0.136805,0.000000,0.142486
274,0.140000,0.069343,0.136803,0.000000,0.142816
275,0.139996,0.069091,0.136789,0.000000,0.143143
276,0.139980,0.068841,0.136784,0.000000,0.143464
277,0.139965,0.068592,0.136775,0.000000,0.143775
278,0.139953,0.068345,0.136773,0.000000,0.144087
279,0.139950,0.068100,0.136759,0.000000,0.144400
280,0.139934,0.067857,0.136754,0.000000,0.144754
281,0.139919,0.067616,0.136745,0.000000,0.145075
282,0.139908,0.067376,0.136743,0.000000,0.145395
283,0.139904,0.067138,0.136729,0.000000,0.146037
284,0.139889,0.066901,0.136724,0.000000,0.147097
285,0.139874,0.066667,0.136715,0.000000,0.148194
286,0.139863,0.066434,0.136713,0.000000,0.148768
287,0.139860,0.066202,0.136699,0.000000,0.150079
288,0.139845,0.065972,0.136694,0.000000,0.151939
289,0.139830,0.065744,0.136686,0.000000,0.152277
290,0.139819,0.065517,0.136683,0.000000,0.152609
291,0.139816,0.065292,0.136670,0.000000,0.152965
292,0.139801,0.065068,0.136664,0.000000,0.153304
293,0.139787,0.064846,0.136656,0.000000,0.153685
294,0.139776,0.064626,0.136654,0.000000,0.154320
295,0.139773,0.064407,0.136640,0.000000,0.154673
296,0.139758,0.064189,0.136635,0.000000,0.155042
297,0.139744,0.063973,0.136626,0.000000,0.155485
298,0.139734,0.063758,0.136624,0.000000,0.155934
299,0.139730,0.063545,0.136611,0.000000,0.156293
300,0.139716,0.063333,0.136605,0.000000,0.156636
301,0.139703,0.063123,0.136597,0.000000,0.156994
302,0.139692,0.062914,0.136595,0.000000,0.157352
303,0.139689,0.062706,0.136581,0.000000,0.157773
304,0.139675,0.062500,0.136576,0.000000,0.158154
305,0.139661,0.062295,0.136568,0.000000,0.158504
306,0.139651,0.062092,0.136565,0.000000,0.158868
307,0.139648,0.061889,0.136552,0.000000,0.162828
308,0.139634,0.061688,0.136546,0.000000,0.163132
309,0.139621,0.061489,0.136538,0.000000,0.163466
310,0.139611,0.061290,0.136536,0.000000,0.163746
311,0.139608,0.061093,0.136522,0.000000,0.164019
312,0.139594,0.060897,0.136517,0.000000,0.164299
313,0.139581,0.060703,0.136509,0.000000,0.164566
314,0.139572,0.060510,0.136507,0.000000,0.164834
315,0.139568,0.060317,0.136493,0.000000,0.165277
316,0.139555,0.060127,0.136488,0.000000,0.165618
317,0.139542,0.059937,0.136480,0.000000,0.165948
318,0.139533,0.059748,0.136478,0.000000,0.168733
319,0.139529,0.059561,0.136464,0.000000,0.169753
320,0.139516,0.059375,0.136458,0.000000,0.170160
321,0.139504,0.059190,0.136451,0.000000,0.170434
322,0.139494,0.059006,0.136449,0.000000,0.170701
323,0.139491,0.058824,0.136435,0.000000,0.170966
324,0.139478,0.058642,0.136429,0.000000,0.171226
325,0.139466,0.058462,0.136422,0.000000,0.171494
326,0.139457,0.058282,0.136420,0.000000,0.171753
327,0.139453,0.058104,0.136406,0.000000,0.172050
328,0.139441,0.057927,0.136400,0.000000,0.172489
329,0.139428,0.057751,0.136393,0.000000,0.172848
330,0.139419,0.057576,0.136391,0.000000,0.173120
331,0.139416,0.057402,0.136377,0.000000,0.173381
332,0.139404,0.057229,0.136372,0.000000,0.173665
333,0.139392,0.057057,0.136364,0.000000,0.174063
334,0.139383,0.056886,0.136362,0.000000,0.174335
335,0.139380,0.056716,0.136349,0.000000,0.174623
336,0.139367,0.056548,0.136343,0.000000,0.175623
337,0.139355,0.056380,0.136336,0.000000,0.175880
338,0.139347,0.056213,0.136333,0.000000,0.176133
339,0.139343,0.056047,0.136320,0.000000,0.176549
340,0.139331,0.055882,0.136314,0.000000,0.176815
341,0.139319,0.055718,0.136307,0.000000,0.177112
342,0.139311,0.055556,0.136305,0.000000,0.177385
343,0.139308,0.055394,0.136291,0.000000,0.177634
344,0.139296,0.055233,0.136285,0.000000,0.177885
345,0.139284,0.055072,0.136278,0.000000,0.178235
346,0.139276,0.054913,0.136276,0.000000,0.178610
347,0.139273,0.054755,0.136263,0.000000,0.178883
348,0.139261,0.054598,0.136257,0.000000,0.179164
349,0.139249,0.054441,0.136250,0.000000,0.179427
350,0.139241,0.054286,0.136248,0.000000,0.179729
351,0.139238,0.054131,0.136234,0.000000,0.179987
352,0.139226,0.053977,0.136228,0.000000,0.180242
353,0.139215,0.053824,0.136222,0.000000,0.180506
354,0.139207,0.053672,0.136219,0.000000,0.182104
355,0.139204,0.053521,0.136206,0.000000,0.182426
356,0.139192,0.053371,0.136200,0.000000,0.182691
357,0.139181,0.053221,0.136193,0.000000,0.182965
358,0.139174,0.053073,0.136191,0.000000,0.183262
359,0.139170,0.052925,0.136178,0.000000,0.183561
360,0.139159,0.052778,0.136172,0.000000,0.183864
361,0.139148,0.052632,0.136165,0.000000,0.184160
362,0.139140,0.052486,0.136163,0.000000,0.184472
363,0.139137,0.052342,0.136150,0.000000,0.184828
364,0.139126,0.052198,0.136143,0.000000,0.185144
365,0.139115,0.052055,0.136137,0.000000,0.185444
366,0.139108,0.051913,0.136135,0.000000,0.185738
367,0.139104,0.051771,0.136121,0.000000,0.186276
368,0.139093,0.051630,0.136115,0.000000,0.186574
369,0.139082,0.051491,0.136109,0.000000,0.186867
370,0.139075,0.051351,0.136107,0.000000,0.187171
371,0.139072,0.051213,0.136093,0.000000,0.187475
372,0.139061,0.051075,0.136087,0.000000,0.187764
373,0.139050,0.050938,0.136081,0.000000,0.188056
374,0.139043,0.050802,0.136079,0.000000,0.188361
375,0.139040,0.050667,0.136065,0.000000,0.188652
376,0.139029,0.050532,0.136059,0.000000,0.188944
377,0.139018,0.050398,0.136053,0.000000,0.189242
378,0.139011,0.050265,0.136051,0.000000,0.189539
379,0.139008,0.050132,0.136037,0.000000,0.189835
380,0.138997,0.050000,0.136031,0.000000,0.190827
381,0.138987,0.049869,0.136025,0.000000,0.191124
382,0.138980,0.049738,0.136023,0.000000,0.191417
383,0.138977,0.049608,0.136010,0.000000,0.191847
384,0.138966,0.049479,0.136003,0.000000,0.194145
385,0.138956,0.049351,0.135997,0.000000,0.194487
386,0.138949,0.049223,0.135995,0.000000,0.209483
387,0.138946,0.049096,0.135982,0.000000,0.214829
388,0.138935,0.048969,0.135976,0.000000,0.220291
389,0.138925,0.048843,0.135970,0.000000,0.224163
390,0.138919,0.048718,0.135967,0.000000,0.230246
391,0.138915,0.048593,0.135954,0.000000,0.238208
392,0.138905,0.048469,0.135948,0.000000,0.241669
393,0.138895,0.048346,0.135942,0.000000,0.241999
394,0.138888,0.048223,0.135940,0.000000,0.242331
395,0.138885,0.048101,0.135927,0.000000,0.244210
396,0.138875,0.047980,0.135920,0.000000,0.247907
397,0.138865,0.047859,0.135915,0.000000,0.254363
398,0.138858,0.047739,0.135912,0.000000,0.255233
399,0.138855,0.047619,0.135899,0.000000,0.258251
400,0.138845,0.047500,0.135893,0.000000,0.262473
401,0.138835,0.047382,0.135887,0.000000,0.266328
402,0.138829,0.047264,0.135885,0.000000,0.270145
403,0.138825,0.047146,0.135872,0.000000,0.271335
404,0.138815,0.047030,0.135865,0.000000,0.275847
405,0.138806,0.046914,0.135860,0.000000,0.277597
406,0.138800,0.046798,0.135857,0.000000,0.278875
407,0.138796,0.046683,0.135844,0.000000,0.282434
408,0.138786,0.046569,0.135838,0.000000,0.283992
409,0.138777,0.046455,0.135832,0.000000,0.286223
410,0.138771,0.046341,0.135830,0.000000,0.286628
411,0.138767,0.046229,0.135817,0.000000,0.290124
412,0.138757,0.046117,0.135811,0.000000,0.291454
413,0.138748,0.046005,0.135805,0.000000,0.294251
414,0.138742,0.045894,0.135803,0.000000,0.297669
415,0.138738,0.045783,0.135790,0.000000,0.299870
416,0.138729,0.045673,0.135783,0.000000,0.307226
417,0.138719,0.045564,0.135778,0.000000,0.311056
418,0.138714,0.045455,0.135776,0.000000,0.312215
419,0.138710,0.045346,0.135763,0.000000,0.314121
420,0.138700,0.045238,0.135756,0.000000,0.314886
421,0.138691,0.045131,0.135751,0.000000,0.315200
422,0.138685,0.045024,0.135748,0.000000,0.315493
423,0.138682,0.044917,0.135736,0.000000,0.317956
424,0.138672,0.044811,0.135729,0.000000,0.319057
425,0.138663,0.044706,0.135724,0.000000,0.320494
426,0.138658,0.044601,0.135721,0.000000,0.321776
427,0.138654,0.044496,0.135709,0.000000,0.322173
428,0.138645,0.044393,0.135702,0.000000,0.324400
429,0.138636,0.044289,0.135697,0.000000,0.325750
430,0.138630,0.044186,0.135694,0.000000,0.326123
431,0.138626,0.044084,0.135682,0.000000,0.326429
432,0.138617,0.043981,0.135675,0.000000,0.327198
433,0.138608,0.043880,0.135670,0.000000,0.330230
434,0.138603,0.043779,0.135667,0.000000,0.331894
435,0.138599,0.043678,0.135655,0.000000,0.332198
436,0.138590,0.043578,0.135648,0.000000,0.332477
437,0.138581,0.043478,0.135643,0.000000,0.332829
438,0.138576,0.043379,0.135641,0.000000,0.334261
439,0.138572,0.043280,0.135628,0.000000,0.334554
440,0.138563,0.043182,0.135621,0.000000,0.335127
441,0.138554,0.043084,0.135616,0.000000,0.335955
442,0.138549,0.042986,0.135614,0.000000,0.338246
443,0.138545,0.042889,0.135601,0.000000,0.339804
444,0.138536,0.042793,0.135595,0.000000,0.340408
445,0.138527,0.042697,0.135590,0.000000,0.348714
446,0.138522,0.042601,0.135587,0.000000,0.352450
447,0.138518,0.042506,0.135575,0.000000,0.352725
448,0.138510,0.042411,0.135568,0.000000,0.353002
449,0.138501,0.042316,0.135563,0.000000,0.353287
450,0.138496,0.042222,0.135561,0.000000,0.353556
451,0.138492,0.042129,0.135548,0.000000,0.354529
452,0.138483,0.042035,0.135541,0.000000,0.354837
453,0.138475,0.041943,0.135537,0.000000,0.355273
454,0.138470,0.041850,0.135534,0.000000,0.355737
455,0.138466,0.041758,0.135522,0.000000,0.356435
456,0.138457,0.041667,0.135515,0.000000,0.356823
457,0.138449,0.041575,0.135510,0.000000,0.357402
458,0.138444,0.041485,0.135508,0.000000,0.357673
459,0.138440,0.041394,0.135495,0.000000,0.357958
460,0.138431,0.041304,0.135488,0.000000,0.358250
461,0.138423,0.041215,0.135484,0.000000,0.358510
462,0.138418,0.041126,0.135481,0.000000,0.358782
463,0.138414,0.041037,0.135469,0.000000,0.359056
464,0.138406,0.040948,0.135462,0.000000,0.359339
465,0.138398,0.040860,0.135457,0.000000,0.359613
466,0.138393,0.040773,0.135455,0.000000,0.359888
467,0.138389,0.040685,0.135442,0.000000,0.360164
468,0.138380,0.040598,0.135436,0.000000,0.360445
469,0.138372,0.040512,0.135431,0.000000,0.360741
470,0.138368,0.040426,0.135429,0.000000,0.361029
