ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
235,0.139546,0.280851,0.136610,0.250000,0.030345
236,0.139577,0.279661,0.136591,0.250000,0.030477
237,0.139518,0.278481,0.136588,0.250000,0.030601
238,0.139571,0.277311,0.136554,0.250000,0.030736
239,0.139496,0.280335,0.136569,0.250000,0.030874
240,0.139527,0.279167,0.136550,0.250000,0.031640
241,0.139469,0.278008,0.136547,0.250000,0.031789
242,0.139520,0.276860,0.136513,0.250000,0.031979
243,0.139447,0.279835,0.136528,0.250000,0.032103
244,0.139477,0.278689,0.136509,0.250000,0.032227
245,0.139420,0.277551,0.136506,0.250000,0.032363
246,0.139471,0.276423,0.136472,0.250000,0.032478
247,0.139399,0.279352,0.136487,0.250000,0.032590
248,0.139429,0.278226,0.136468,0.250000,0.032701
249,0.139373,0.277108,0.136466,0.250000,0.032812
250,0.139422,0.276000,0.136431,0.250000,0.032939
251,0.139352,0.278884,0.136446,0.250000,0.033073
252,0.139381,0.277778,0.136427,0.250000,0.033184
253,0.139326,0.276680,0.136425,0.250000,0.033293
254,0.139374,0.275591,0.136390,0.250000,0.033400
255,0.139306,0.278431,0.136405,0.250000,0.033510
256,0.139334,0.277344,0.136387,0.250000,0.033620
257,0.139280,0.276265,0.136384,0.250000,0.033745
258,0.139327,0.275194,0.136350,0.250000,0.033855
259,0.139261,0.277992,0.136365,0.250000,0.033984
260,0.139288,0.276923,0.136346,0.250000,0.034098
261,0.139235,0.275862,0.136344,0.250000,0.034209
262,0.139281,0.274809,0.136310,0.250000,0.034321
263,0.139216,0.277567,0.136324,0.250000,0.034439
264,0.139243,0.276515,0.136306,0.250000,0.034554
265,0.139191,0.275472,0.136304,0.250000,0.034666
266,0.139236,0.274436,0.136269,0.250000,0.034778
267,0.139172,0.277154,0.136284,0.250000,0.034883
268,0.139198,0.276119,0.136265,0.250000,0.034993
269,0.139148,0.275093,0.136264,0.250000,0.035104
270,0.139191,0.274074,0.136229,0.250000,0.035218
271,0.139129,0.276753,0.136243,0.250000,0.035332
272,0.139155,0.275735,0.136225,0.250000,0.035442
273,0.139105,0.274725,0.136223,0.250000,0.035555
274,0.139148,0.273723,0.136189,0.250000,0.035663
275,0.139086,0.276364,0.136203,0.250000,0.035773
276,0.139112,0.275362,0.136185,0.250000,0.035899
277,0.139063,0.274368,0.136184,0.250000,0.036013
278,0.139104,0.273381,0.136149,0.250000,0.036126
279,0.139044,0.275986,0.136163,0.250000,0.036242
280,0.139069,0.275000,0.136145,0.250000,0.036430
281,0.139021,0.274021,0.136144,0.250000,0.036547
